id,domain,title,source,source_rank,source_id,source_item_url,artist,selection_group,metadata_year,popularity,length_group
songs_fake_love,songs,FAKE LOVE,ListenBrainz all-time recordings / MusicBrainz,24,27e95178-49ac-47a1-8b4c-540c77982680,https://musicbrainz.org/recording/27e95178-49ac-47a1-8b4c-540c77982680,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2018,289884,medium
songs_run,songs,RUN,ListenBrainz all-time recordings / MusicBrainz,26,22d90ef6-04dc-4ab6-9fd5-5ee8fa52e102,https://musicbrainz.org/recording/22d90ef6-04dc-4ab6-9fd5-5ee8fa52e102,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2015,277252,short
songs_dna,songs,DNA,ListenBrainz all-time recordings / MusicBrainz,27,4e7bfe28-623f-4123-b688-e55ef346b8fe,https://musicbrainz.org/recording/4e7bfe28-623f-4123-b688-e55ef346b8fe,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2017,269287,short
songs_boy_with_luv,songs,Boy With Luv,ListenBrainz all-time recordings / MusicBrainz,32,96cbf133-1bb1-44b6-99c9-25feee685e1f,https://musicbrainz.org/recording/96cbf133-1bb1-44b6-99c9-25feee685e1f,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2014,251486,medium
songs_in_the_end,songs,In the End,ListenBrainz all-time recordings / MusicBrainz,33,9d70086c-5d7a-4e7f-b1ed-c53c4b11310f,https://musicbrainz.org/recording/9d70086c-5d7a-4e7f-b1ed-c53c4b11310f,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419,2000,243097,medium
songs_mr_brightside,songs,Mr. Brightside,ListenBrainz all-time recordings / MusicBrainz,34,560062d0-e122-46be-9d89-0f3b44077fdf,https://musicbrainz.org/recording/560062d0-e122-46be-9d89-0f3b44077fdf,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,2004,242441,medium
songs_creep,songs,Creep,ListenBrainz all-time recordings / MusicBrainz,36,70595637-9310-45f2-a266-58f8de4874a7,https://musicbrainz.org/recording/70595637-9310-45f2-a266-58f8de4874a7,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,1993,236488,short
songs_smells_like_teen_spirit,songs,Smells Like Teen Spirit,ListenBrainz all-time recordings / MusicBrainz,38,5fb524f1-8cc8-4c04-a921-e34c0a911ea7,https://musicbrainz.org/recording/5fb524f1-8cc8-4c04-a921-e34c0a911ea7,Nirvana,5b11f4ce-a62d-471e-81fc-a69a8278c7da,1991,235769,long
songs_chop_suey,songs,Chop Suey!,ListenBrainz all-time recordings / MusicBrainz,39,46c7368a-013a-47b6-97cc-e55e7ab25213,https://musicbrainz.org/recording/46c7368a-013a-47b6-97cc-e55e7ab25213,System of a Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,2001,235675,medium
songs_idol,songs,IDOL,ListenBrainz all-time recordings / MusicBrainz,42,057fb67c-9aa9-405d-9bc0-0d14cf9ca3e0,https://musicbrainz.org/recording/057fb67c-9aa9-405d-9bc0-0d14cf9ca3e0,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2018,225455,short
songs_numb,songs,Numb,ListenBrainz all-time recordings / MusicBrainz,44,352dd518-23cd-4c5a-9551-ba02097b177b,https://musicbrainz.org/recording/352dd518-23cd-4c5a-9551-ba02097b177b,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419,2003,220899,short
songs_the_less_i_know_the_better,songs,The Less I Know the Better,ListenBrainz all-time recordings / MusicBrainz,46,78be434c-0908-458f-9693-f16cdebb68ef,https://musicbrainz.org/recording/78be434c-0908-458f-9693-f16cdebb68ef,Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,2015,217420,long
songs_karma_police,songs,Karma Police,ListenBrainz all-time recordings / MusicBrainz,52,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,https://musicbrainz.org/recording/9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,1997,209593,medium
songs_airplane_pt_2,songs,Airplane pt.2,ListenBrainz all-time recordings / MusicBrainz,54,f4e93f39-0bd1-4107-86a2-c1ac2bd36e85,https://musicbrainz.org/recording/f4e93f39-0bd1-4107-86a2-c1ac2bd36e85,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2018,206783,medium
songs_no_surprises,songs,No Surprises,ListenBrainz all-time recordings / MusicBrainz,59,980a426e-623e-4ea5-98c7-008d037a0508,https://musicbrainz.org/recording/980a426e-623e-4ea5-98c7-008d037a0508,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,1997,203762,medium
songs_feel_good_inc,songs,Feel Good Inc.,ListenBrainz all-time recordings / MusicBrainz,60,6544ac1d-0108-40ee-aa7a-b644ef7a3b46,https://musicbrainz.org/recording/6544ac1d-0108-40ee-aa7a-b644ef7a3b46,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,2005,203636,medium
songs_seven_nation_army,songs,Seven Nation Army,ListenBrainz all-time recordings / MusicBrainz,62,24cc8311-98fd-423a-bed1-97728f5eabc5,https://musicbrainz.org/recording/24cc8311-98fd-423a-bed1-97728f5eabc5,The White Stripes,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,2003,200991,medium
songs_mic_drop,songs,Mic Drop,ListenBrainz all-time recordings / MusicBrainz,64,642eae84-6fb4-4738-8490-022b1bebc429,https://musicbrainz.org/recording/642eae84-6fb4-4738-8490-022b1bebc429,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2017,199738,medium
songs_come_as_you_are,songs,Come as You Are,ListenBrainz all-time recordings / MusicBrainz,65,70ac6733-068f-4613-b06b-bea17cfbcc30,https://musicbrainz.org/recording/70ac6733-068f-4613-b06b-bea17cfbcc30,Nirvana,5b11f4ce-a62d-471e-81fc-a69a8278c7da,1991,199210,long
songs_do_i_wanna_know,songs,Do I Wanna Know?,ListenBrainz all-time recordings / MusicBrainz,66,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,https://musicbrainz.org/recording/f1e57531-e0df-4b3e-938f-1ae30c5b1a11,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,2013,198971,long
songs_bohemian_rhapsody,songs,Bohemian Rhapsody,ListenBrainz all-time recordings / MusicBrainz,69,b1a9c0e9-d987-4042-ae91-78d6a3267d69,https://musicbrainz.org/recording/b1a9c0e9-d987-4042-ae91-78d6a3267d69,Queen,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,1986,198042,medium
songs_everlong,songs,Everlong,ListenBrainz all-time recordings / MusicBrainz,70,9160e42b-8fae-402d-9cee-d6826c5cce33,https://musicbrainz.org/recording/9160e42b-8fae-402d-9cee-d6826c5cce33,Foo Fighters,67f66c07-6e61-4026-ade5-7e782fad3a5d,1997,197258,short
songs_running,songs,Running,ListenBrainz all-time recordings / MusicBrainz,80,8ec0ea7a-99c8-44bf-a399-faf0f4e47a2c,https://musicbrainz.org/recording/8ec0ea7a-99c8-44bf-a399-faf0f4e47a2c,Jae Jin,ad48da93-fce0-4701-bbad-043c0166ab0e,2015,183276,short
songs_viva_la_vida,songs,Viva la vida,ListenBrainz all-time recordings / MusicBrainz,82,307ce9da-5690-4e21-ab71-9d12ea106e52,https://musicbrainz.org/recording/307ce9da-5690-4e21-ab71-9d12ea106e52,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,2008,181791,medium
songs_toxicity,songs,Toxicity,ListenBrainz all-time recordings / MusicBrainz,90,4e1083c3-b577-48e9-9a56-7bbbcbb1d6e7,https://musicbrainz.org/recording/4e1083c3-b577-48e9-9a56-7bbbcbb1d6e7,System of a Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,2001,180751,short
songs_take_me_out,songs,Take Me Out,ListenBrainz all-time recordings / MusicBrainz,92,a1818245-54db-4881-86be-7ff3180c3e06,https://musicbrainz.org/recording/a1818245-54db-4881-86be-7ff3180c3e06,Franz Ferdinand,aa7a2827-f74b-473c-bd79-03d065835cf7,2004,177998,medium
songs_wonderwall,songs,Wonderwall,ListenBrainz all-time recordings / MusicBrainz,93,580f4553-e29a-4d19-989c-1b097b76de48,https://musicbrainz.org/recording/580f4553-e29a-4d19-989c-1b097b76de48,Oasis,39ab1aed-75e0-4140-bd47-540276886b60,1995,177591,short
songs_where_is_my_mind,songs,Where Is My Mind?,ListenBrainz all-time recordings / MusicBrainz,94,d201070b-ff15-49ce-877b-f91032617faf,https://musicbrainz.org/recording/d201070b-ff15-49ce-877b-f91032617faf,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,1988,176601,long
songs_killing_in_the_name,songs,Killing in the Name,ListenBrainz all-time recordings / MusicBrainz,97,5f64bf87-a18e-4ac0-8a49-dc1d500a8ba5,https://musicbrainz.org/recording/5f64bf87-a18e-4ac0-8a49-dc1d500a8ba5,Rage Against the Machine,3798b104-01cb-484c-a3b0-56adc6399b80,1992,175617,long
songs_paranoid,songs,Paranoid,ListenBrainz all-time recordings / MusicBrainz,101,868e3b55-4e4a-475f-94a8-020a6edc0aa2,https://musicbrainz.org/recording/868e3b55-4e4a-475f-94a8-020a6edc0aa2,Black Sabbath,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,1986,170809,short
songs_pumped_up_kicks,songs,Pumped Up Kicks,ListenBrainz all-time recordings / MusicBrainz,102,55cfb83f-adc1-4730-a71b-90b369fd3f84,https://musicbrainz.org/recording/55cfb83f-adc1-4730-a71b-90b369fd3f84,Foster the People,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,2011,170673,medium
songs_get_lucky,songs,Get Lucky,ListenBrainz all-time recordings / MusicBrainz,103,833f00e1-781f-4edd-90e4-e52712618862,https://musicbrainz.org/recording/833f00e1-781f-4edd-90e4-e52712618862,Daft Punk feat. Pharrell Williams & Nile Rodgers,056e4f3e-d505-4dad-8ec1-d04f521cbb56,2013,170376,medium
songs_paranoid_android,songs,Paranoid Android,ListenBrainz all-time recordings / MusicBrainz,104,9f9cf187-d6f9-437f-9d98-d59cdbd52757,https://musicbrainz.org/recording/9f9cf187-d6f9-437f-9d98-d59cdbd52757,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,1997,169323,medium
songs_song_2,songs,Song 2,ListenBrainz all-time recordings / MusicBrainz,107,b39b7227-c271-4ab8-912b-cb1fe2fc0e5e,https://musicbrainz.org/recording/b39b7227-c271-4ab8-912b-cb1fe2fc0e5e,Blur,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,1997,166542,medium
songs_take_on_me,songs,Take On Me,ListenBrainz all-time recordings / MusicBrainz,108,12f65dca-de8f-43fe-a65d-f12a02aaadf3,https://musicbrainz.org/recording/12f65dca-de8f-43fe-a65d-f12a02aaadf3,a‐ha,7364dea6-ca9a-48e3-be01-b44ad0d19897,1985,166208,medium
songs_enter_sandman,songs,Enter Sandman,ListenBrainz all-time recordings / MusicBrainz,112,fe4a0608-cf7f-444a-a932-a1b77c766673,https://musicbrainz.org/recording/fe4a0608-cf7f-444a-a932-a1b77c766673,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,1991,164304,medium
songs_truth_untold,songs,Truth Untold,ListenBrainz all-time recordings / MusicBrainz,115,003a6ca1-2364-46fa-8a17-cd77f5754845,https://musicbrainz.org/recording/003a6ca1-2364-46fa-8a17-cd77f5754845,Odds,9d0ddf82-b7b1-45fc-a287-763df2b5d08a,1995,163831,medium
songs_let_go,songs,Let Go,ListenBrainz all-time recordings / MusicBrainz,116,c530d446-6462-4430-b3a8-5850369a0d2c,https://musicbrainz.org/recording/c530d446-6462-4430-b3a8-5850369a0d2c,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2018,163288,medium
songs_stairway_to_heaven,songs,Stairway to Heaven,ListenBrainz all-time recordings / MusicBrainz,118,ccfdd180-22e1-49b9-bd81-b5fcf2c6474e,https://musicbrainz.org/recording/ccfdd180-22e1-49b9-bd81-b5fcf2c6474e,Led Zeppelin,678d88b2-87b0-403b-b63d-5da7465aecc3,1984,162671,medium
songs_africa,songs,Africa,ListenBrainz all-time recordings / MusicBrainz,119,55dc4892-b5ae-4bd7-9e98-2a0d4dd53cbc,https://musicbrainz.org/recording/55dc4892-b5ae-4bd7-9e98-2a0d4dd53cbc,Toto,aab5c954-cabe-432e-899e-1c4f99757327,1982,162610,short
songs_bring_me_to_life,songs,Bring Me to Life,ListenBrainz all-time recordings / MusicBrainz,120,c24eb26a-04d6-4f09-9449-9bc334f78ede,https://musicbrainz.org/recording/c24eb26a-04d6-4f09-9449-9bc334f78ede,Evanescence,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,2003,162147,long
songs_harder_better_faster_stronger,songs,"Harder, Better, Faster, Stronger",ListenBrainz all-time recordings / MusicBrainz,121,f1a6a40f-78f5-4918-968d-f64363bae94c,https://musicbrainz.org/recording/f1a6a40f-78f5-4918-968d-f64363bae94c,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,2001,161995,long
songs_everybody_wants_to_rule_the_world,songs,Everybody Wants to Rule the World,ListenBrainz all-time recordings / MusicBrainz,123,e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,https://musicbrainz.org/recording/e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,1985,161478,long
songs_no_more_dream,songs,No More Dream,ListenBrainz all-time recordings / MusicBrainz,125,6765ab53-c55f-4ca7-8f14-7f612fe3b7dc,https://musicbrainz.org/recording/6765ab53-c55f-4ca7-8f14-7f612fe3b7dc,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2013,159738,medium
songs_sultans_of_swing,songs,Sultans of Swing,ListenBrainz all-time recordings / MusicBrainz,126,66a198cf-9ebc-4045-9737-fffb0cf3b7d4,https://musicbrainz.org/recording/66a198cf-9ebc-4045-9737-fffb0cf3b7d4,Dire Straits,614e3804-7d34-41ba-857f-811bad7c2b7a,1983,159618,medium
songs_midnight_city,songs,Midnight City,ListenBrainz all-time recordings / MusicBrainz,127,e83bc6ba-eff9-412c-8c11-5153672f25e7,https://musicbrainz.org/recording/e83bc6ba-eff9-412c-8c11-5153672f25e7,M83,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,2011,159405,medium
songs_faint,songs,Faint,ListenBrainz all-time recordings / MusicBrainz,132,54a3c21c-5395-44a2-b90b-b7fab8095c20,https://musicbrainz.org/recording/54a3c21c-5395-44a2-b90b-b7fab8095c20,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419,2003,158756,short
songs_agust_d,songs,Agust D,ListenBrainz all-time recordings / MusicBrainz,133,fcb9eb32-fae8-441c-b947-1badd019a393,https://musicbrainz.org/recording/fcb9eb32-fae8-441c-b947-1badd019a393,Agust D,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,2015,158701,medium
songs_dreams,songs,Dreams,ListenBrainz all-time recordings / MusicBrainz,136,248cc9d1-97ea-493e-84d4-4c5ec718683b,https://musicbrainz.org/recording/248cc9d1-97ea-493e-84d4-4c5ec718683b,Fleetwood Mac,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,1983,156154,short
songs_stressed_out,songs,Stressed Out,ListenBrainz all-time recordings / MusicBrainz,139,e2b9b868-5aa3-400a-aae2-7c7e9c7d35fd,https://musicbrainz.org/recording/e2b9b868-5aa3-400a-aae2-7c7e9c7d35fd,twenty one pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,2015,154284,medium
songs_everything_in_its_right_place,songs,Everything in Its Right Place,ListenBrainz all-time recordings / MusicBrainz,140,60bd9d53-01ff-4562-8058-eb44b3940317,https://musicbrainz.org/recording/60bd9d53-01ff-4562-8058-eb44b3940317,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,2000,153896,long
songs_losing_my_religion,songs,Losing My Religion,ListenBrainz all-time recordings / MusicBrainz,141,d4e0a590-e461-499a-8f62-b595b6c65ada,https://musicbrainz.org/recording/d4e0a590-e461-499a-8f62-b595b6c65ada,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,1991,153391,medium
songs_blue_side_outro,songs,Blue Side (outro),ListenBrainz all-time recordings / MusicBrainz,142,5aefff2f-6e6a-46fa-ae66-e46351257610,https://musicbrainz.org/recording/5aefff2f-6e6a-46fa-ae66-e46351257610,j‐hope,b3977da4-f899-4328-921b-ecc599a5618a,2018,153290,medium
songs_intro_dt_suga,songs,Intro ; Dt sugA,ListenBrainz all-time recordings / MusicBrainz,143,25986edb-cebf-4e19-bc49-131dfd7d1eed,https://musicbrainz.org/recording/25986edb-cebf-4e19-bc49-131dfd7d1eed,Agust D feat. DJ Friz,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,2016,152991,long
songs_californication,songs,Californication,ListenBrainz all-time recordings / MusicBrainz,146,084a24a9-b289-4584-9fb5-1ca0f7500eb3,https://musicbrainz.org/recording/084a24a9-b289-4584-9fb5-1ca0f7500eb3,Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,1999,152713,short
songs_radioactive,songs,Radioactive,ListenBrainz all-time recordings / MusicBrainz,147,bd61eda3-eb77-4634-ba66-4a084f7f8455,https://musicbrainz.org/recording/bd61eda3-eb77-4634-ba66-4a084f7f8455,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,2012,152624,short
songs_kids,songs,Kids,ListenBrainz all-time recordings / MusicBrainz,149,c741a7ef-dd33-4c79-a4d4-8745d9675620,https://musicbrainz.org/recording/c741a7ef-dd33-4c79-a4d4-8745d9675620,MGMT,c485632c-b784-4ee9-8ea1-c5fb365681fc,2008,152162,short
songs_misery_business,songs,Misery Business,ListenBrainz all-time recordings / MusicBrainz,150,26bc1124-b228-401e-8f38-5cea1625d8c2,https://musicbrainz.org/recording/26bc1124-b228-401e-8f38-5cea1625d8c2,Paramore,44cf61b8-5197-448a-b82b-cef6ee89fac5,2007,151857,medium
songs_enjoy_the_silence,songs,Enjoy the Silence,ListenBrainz all-time recordings / MusicBrainz,151,8caee4aa-bc6e-454d-b8ab-16695a398c75,https://musicbrainz.org/recording/8caee4aa-bc6e-454d-b8ab-16695a398c75,Depeche Mode,8538e728-ca0b-4321-b7e5-cff6565dd4c0,1990,151663,medium
songs_one_step_closer,songs,One Step Closer,ListenBrainz all-time recordings / MusicBrainz,152,c6111171-bb92-4401-9053-f165863547f2,https://musicbrainz.org/recording/c6111171-bb92-4401-9053-f165863547f2,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419,2000,151592,medium
songs_sweater_weather,songs,Sweater Weather,ListenBrainz all-time recordings / MusicBrainz,154,4e9f954e-df92-40d9-b68d-8abcd4eae4da,https://musicbrainz.org/recording/4e9f954e-df92-40d9-b68d-8abcd4eae4da,The Neighbourhood,97b8d224-5660-419c-8dff-4b3bf0c33983,2013,150761,medium
songs_danger,songs,Danger,ListenBrainz all-time recordings / MusicBrainz,157,283bbb04-a6f5-42ca-8dd3-3ef7405e73b8,https://musicbrainz.org/recording/283bbb04-a6f5-42ca-8dd3-3ef7405e73b8,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2014,150267,short
songs_no_one_knows,songs,No One Knows,ListenBrainz all-time recordings / MusicBrainz,158,2a559871-96d4-410d-b8cd-5cd2f2b2459e,https://musicbrainz.org/recording/2a559871-96d4-410d-b8cd-5cd2f2b2459e,Queens of the Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,2002,150265,medium
songs_hotel_california,songs,Hotel California,ListenBrainz all-time recordings / MusicBrainz,159,40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,https://musicbrainz.org/recording/40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,1984,150047,medium
songs_euphoria,songs,Euphoria,ListenBrainz all-time recordings / MusicBrainz,162,425ca92f-0db9-4c9a-806c-54ea4cd88613,https://musicbrainz.org/recording/425ca92f-0db9-4c9a-806c-54ea4cd88613,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2018,149580,short
songs_the_chain,songs,The Chain,ListenBrainz all-time recordings / MusicBrainz,163,cd06c484-9319-4376-a104-504871e19756,https://musicbrainz.org/recording/cd06c484-9319-4376-a104-504871e19756,Fleetwood Mac,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,1983,148975,medium
songs_under_the_bridge,songs,Under the Bridge,ListenBrainz all-time recordings / MusicBrainz,164,10d1062a-7275-458f-ad0d-906eeaa22c57,https://musicbrainz.org/recording/10d1062a-7275-458f-ad0d-906eeaa22c57,Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,1991,147860,medium
songs_teardrop,songs,Teardrop,ListenBrainz all-time recordings / MusicBrainz,165,f3bba4cd-8018-468b-902e-bc8f029593e5,https://musicbrainz.org/recording/f3bba4cd-8018-468b-902e-bc8f029593e5,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,1998,147440,short
songs_time,songs,Time,ListenBrainz all-time recordings / MusicBrainz,166,0e11c0fd-a1da-4b88-a438-7ef55c5809ec,https://musicbrainz.org/recording/0e11c0fd-a1da-4b88-a438-7ef55c5809ec,Pink Floyd,83d91898-7763-47d7-b03b-b92132375c47,1983,147429,short
songs_humble,songs,HUMBLE.,ListenBrainz all-time recordings / MusicBrainz,167,398bf241-7d57-4993-860b-1f9ef496c97f,https://musicbrainz.org/recording/398bf241-7d57-4993-860b-1f9ef496c97f,Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,2017,147348,short
songs_wish_you_were_here,songs,Wish You Were Here,ListenBrainz all-time recordings / MusicBrainz,168,feecff58-8ee2-4a7f-ac23-dc8ce7925286,https://musicbrainz.org/recording/feecff58-8ee2-4a7f-ac23-dc8ce7925286,Pink Floyd,83d91898-7763-47d7-b03b-b92132375c47,1983,147290,long
songs_i_need_u_japanese_ver,songs,I NEED U (Japanese ver.),ListenBrainz all-time recordings / MusicBrainz,169,2e148c75-c91a-4b00-ab92-98549aa941dd,https://musicbrainz.org/recording/2e148c75-c91a-4b00-ab92-98549aa941dd,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2016,147048,long
songs_money,songs,Money,ListenBrainz all-time recordings / MusicBrainz,170,7fef22bd-76aa-4803-b56b-93a5d6e70662,https://musicbrainz.org/recording/7fef22bd-76aa-4803-b56b-93a5d6e70662,Pink Floyd,83d91898-7763-47d7-b03b-b92132375c47,1983,146962,short
songs_supermassive_black_hole,songs,Supermassive Black Hole,ListenBrainz all-time recordings / MusicBrainz,171,ff1e3e1a-f6e8-4692-b426-355880383bb6,https://musicbrainz.org/recording/ff1e3e1a-f6e8-4692-b426-355880383bb6,Muse,9c9f1380-2516-4fc9-a3e6-f9f61941d090,2006,146888,medium
songs_basket_case,songs,Basket Case,ListenBrainz all-time recordings / MusicBrainz,172,1c398e28-a63d-4c25-813b-ef9a96aadacb,https://musicbrainz.org/recording/1c398e28-a63d-4c25-813b-ef9a96aadacb,Green Day,084308bd-1654-436f-ba03-df6697104e19,1994,146801,medium
songs_stigma,songs,Stigma,ListenBrainz all-time recordings / MusicBrainz,175,c2ac34ca-87d2-4295-bac5-2497859c416b,https://musicbrainz.org/recording/c2ac34ca-87d2-4295-bac5-2497859c416b,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2016,146263,short
songs_american_idiot,songs,American Idiot,ListenBrainz all-time recordings / MusicBrainz,176,d3bd52f1-3d84-445b-84f5-7899de8f9340,https://musicbrainz.org/recording/d3bd52f1-3d84-445b-84f5-7899de8f9340,Green Day,084308bd-1654-436f-ba03-df6697104e19,2004,145988,medium
songs_on_melancholy_hill,songs,On Melancholy Hill,ListenBrainz all-time recordings / MusicBrainz,177,842fbdae-8839-46e6-8a02-7f500a2b6597,https://musicbrainz.org/recording/842fbdae-8839-46e6-8a02-7f500a2b6597,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,2010,145943,medium
songs_cant_stop,songs,Can’t Stop,ListenBrainz all-time recordings / MusicBrainz,180,04ea96b6-f5b7-49a5-98b1-97f4ae55dee7,https://musicbrainz.org/recording/04ea96b6-f5b7-49a5-98b1-97f4ae55dee7,Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,2002,145476,medium
songs_welcome_to_the_black_parade,songs,Welcome to the Black Parade,ListenBrainz all-time recordings / MusicBrainz,183,28982738-839e-4c97-89ec-6ad0446c8e56,https://musicbrainz.org/recording/28982738-839e-4c97-89ec-6ad0446c8e56,My Chemical Romance,c07f0676-9143-4217-8a9f-4c26bd636f13,2006,144802,long
songs_comfortably_numb,songs,Comfortably Numb,ListenBrainz all-time recordings / MusicBrainz,184,d3528f95-1a3f-45d2-a569-826740c0adee,https://musicbrainz.org/recording/d3528f95-1a3f-45d2-a569-826740c0adee,Pink Floyd,83d91898-7763-47d7-b03b-b92132375c47,1984,144556,medium
songs_one_more_time,songs,One More Time,ListenBrainz all-time recordings / MusicBrainz,185,60fa767a-d85d-4991-82bc-4294e0b11ae7,https://musicbrainz.org/recording/60fa767a-d85d-4991-82bc-4294e0b11ae7,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,2001,144506,medium
songs_sweet_child_o_mine,songs,Sweet Child o’ Mine,ListenBrainz all-time recordings / MusicBrainz,186,1a8b5f7c-58ed-4757-a8d3-47bf7f77a32f,https://musicbrainz.org/recording/1a8b5f7c-58ed-4757-a8d3-47bf7f77a32f,Guns N’ Roses,eeb1195b-f213-4ce1-b28c-8565211f8e43,1987,143999,long
songs_somebody_told_me,songs,Somebody Told Me,ListenBrainz all-time recordings / MusicBrainz,188,45024040-a343-4141-9bc9-27ef0cc9163d,https://musicbrainz.org/recording/45024040-a343-4141-9bc9-27ef0cc9163d,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,2004,143367,medium
songs_jigsaw_falling_into_place,songs,Jigsaw Falling Into Place,ListenBrainz all-time recordings / MusicBrainz,189,31600df4-e6dd-48ca-9f6b-8804027d8d6e,https://musicbrainz.org/recording/31600df4-e6dd-48ca-9f6b-8804027d8d6e,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,2007,143118,long
songs_another_one_bites_the_dust,songs,Another One Bites the Dust,ListenBrainz all-time recordings / MusicBrainz,190,6b235773-16bd-4fc5-b57e-c966f9d1db6d,https://musicbrainz.org/recording/6b235773-16bd-4fc5-b57e-c966f9d1db6d,Queen,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,1983,143015,long
songs_505,songs,505,ListenBrainz all-time recordings / MusicBrainz,191,8dee0224-bcf9-4023-a805-9562bafd3450,https://musicbrainz.org/recording/8dee0224-bcf9-4023-a805-9562bafd3450,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,2007,142882,short
songs_outro_wings,songs,Outro : Wings,ListenBrainz all-time recordings / MusicBrainz,192,79a7bec6-1f5c-48b9-904f-312975191a3c,https://musicbrainz.org/recording/79a7bec6-1f5c-48b9-904f-312975191a3c,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,2017,142715,medium
songs_weird_fishes_arpeggi,songs,Weird Fishes/Arpeggi,ListenBrainz all-time recordings / MusicBrainz,193,f74b48a6-5a60-4b5a-864d-3ecb7e983c31,https://musicbrainz.org/recording/f74b48a6-5a60-4b5a-864d-3ecb7e983c31,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,2007,142429,medium
